id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
269,4,1,4,7,18,2015/10/4 12:58,1,1939,1,1,1,4,,4,1957,42000,1,,40,0,1,0,0,0,0,0,0,0,,164,114,3,3,4,4,2,5,4,3,5,1,1,1,5,5,1,5,4,4,4,5,5,5,5,2,5,5,6,6,1,2,4,3,5,2,5,,,,,1,2,-1,-1,42000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1965,1939,1965,6,1,5,0,5,,,1904,3,1,2,-2,1,1,2,2,1,4,2,3000,4,4,4,4,4,4,3,4,4,4,-8,-8,3,4,80,70,60,70,70,80,80,80,80
270,4,1,16,47,79,2015/7/24 17:57,2,1986,1,1,1,4,,4,2002,0,1,,97,0,0,1,0,0,0,0,0,0,,157,105,4,4,4,1,1,1,1,1,3,4,2,2,5,4,5,5,4,4,2,5,5,4,1,4,4,1,2,2,6,2,4,3,4,2,6,,,,,1,1,2,2,30000,5,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,2,3,2003,1976,2003,4,1,4,30000,1,8,1,-2,1,1,16,1961,1,1,2,2,2,3,2,9.00E+07,4,3,3,2,4,4,3,4,3,2,2,2,2,5,70,65,60,70,60,65,65,60,75
271,4,1,27,79,119,2015/7/22 12:41,2,1943,1,1,1,3,,2,,6060,1,,56,0,1,0,0,0,0,0,0,0,,158,120,5,5,5,2,1,1,1,1,4,1,1,1,5,5,5,5,4,5,5,1,5,5,5,1,4,1,,,1,4,1,1,1,1,4,,,,,2,2,2,2,6060,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,7,1964,,,,,,,,,,-2,3,1,2,-2,1,1,15,3,2,3,2,12000,4,4,1,1,4,3,1,1,1,-8,-8,-8,1,5,100,100,100,100,100,100,100,100,100
272,3,1,6,14,30,2015/8/7 10:04,1,1972,1,1,1,3,,2,,5000,1,,200,0,1,0,0,0,0,0,0,0,,165,120,4,4,3,1,1,1,1,1,4,1,1,3,5,5,5,5,4,4,5,5,5,5,5,4,3,1,3,3,1,3,5,2,4,1,4,,,,,1,2,2,2,10000,4,3,2,2,0,1,0,0,0,0,0,0,0,,1,1,1,3,1994,1970,1994,4,1,1,5000,1,1,2,1935,1,1,2,1936,1,1,2,2,1,5,3,20000,4,4,5,4,3,3,2,4,3,3,-8,2,1,4,60,80,70,80,60,70,80,70,80
273,5,1,11,29,52,2015/7/17 17:56,1,1966,1,1,1,6,,4,1984,10000,1,,105,0,0,0,0,1,0,0,0,0,,174,135,2,5,4,5,1,2,2,3,4,4,2,1,2,2,4,4,4,3,5,3,5,5,2,2,3,3,2,2,4,3,5,5,6,3,1,2,30,1,4,1,1,2,2,20000,3,3,0,1,0,1,0,0,0,0,0,0,0,,1,0,0,3,1995,1970,1995,4,1,5,10000,1,3,1,1934,6,1,1,1941,3,1,1,2,1,4,2,20000,4,4,-8,-8,5,4,3,4,3,4,-8,3,1,4,100,100,100,100,100,100,100,100,100
274,5,1,4,7,20,2015/10/6 9:35,2,1981,2,1,1,7,,4,2001,0,1,,60,0,0,0,0,0,0,0,0,1,,164,90,4,5,5,2,3,1,1,1,2,4,1,2,4,3,5,5,4,4,4,4,5,1,1,2,3,4,7,5,1,4,4,3,7,2,5,,,,,1,1,2,2,80000,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,1,3,2009,1979,2009,10,1,1,80000,1,2,1,1942,1,1,2,1953,3,1,2,3,1,4,2,80000,4,3,3,3,4,4,3,4,3,3,-8,4,3,2,70,70,60,70,60,70,70,70,70
275,4,2,10,25,47,2015/7/29 16:50,2,1992,1,1,1,11,,3,2014,0,2,,200,0,0,0,0,1,0,0,0,0,,165,96,3,4,4,1,1,2,2,2,4,4,3,2,3,2,4,3,3,2,2,3,4,4,1,3,3,3,5,3,2,2,5,5,6,5,6,,,,,2,2,2,2,70000,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1956,3,1,2,1956,1,1,2,2,2,4,-8,100000,3,3,4,3,4,3,2,3,3,3,-8,3,2,4,80,80,80,70,90,60,80,90,70
276,5,2,5,10,26,2015/7/31 9:19,2,1997,1,1,1,4,,2,2013,10000,1,,60,0,0,0,0,1,0,0,0,0,,163,104,5,4,4,1,1,2,2,3,4,4,2,1,4,4,4,4,4,3,1,3,4,4,1,2,2,2,3,3,1,4,4,3,7,4,5,,,,,1,2,2,2,30000,3,2,1,2,1,0,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1955,3,1,2,1956,3,1,2,3,2,3,2,30000,4,4,4,4,4,4,4,4,4,3,3,3,2,5,90,90,90,90,90,90,90,90,90
277,4,1,19,57,91,2015/7/16 19:28,2,1986,1,1,1,10,,4,2007,50000,1,,50,0,0,0,0,0,0,0,0,1,,163,98,4,4,3,5,3,2,3,1,4,5,1,1,3,3,3,4,4,3,2,3,5,5,1,3,4,4,6,3,4,3,5,6,6,5,1,3,8,1,3,1,1,2,2,50000,1,3,-1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1955,4,1,9,1959,3,1,15,2,2,4,3,100000,4,4,-8,-8,5,4,4,4,3,4,-8,4,3,2,50,50,50,60,50,55,70,55,55
278,5,1,16,44,75,2015/7/24 15:34,2,1993,1,1,1,12,,4,2014,5000,2,,100,0,0,0,0,0,0,0,0,1,,165,106,4,5,5,5,3,1,1,1,1,5,5,1,4,3,5,4,3,2,1,2,3,4,1,1,4,3,,,6,1,7,5,9,6,1,3,1,1,3,1,1,2,2,5000,1,3,0,2,0,0,1,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1966,6,4,1,1970,6,4,1,2,1,4,4,100000,4,4,4,4,4,3,3,5,5,5,3,3,4,2,70,70,60,80,70,70,60,60,70
279,4,2,9,22,44,2015/7/4 13:48,2,1962,1,1,1,1,,,,1500,1,,220,0,1,1,1,0,0,0,0,0,,167,193,3,3,3,1,1,2,2,2,2,2,2,4,4,3,4,4,4,3,4,4,5,5,5,2,3,2,1,2,1,2,3,5,8,3,3,,,,,1,1,2,2,10000,2,3,2,2,0,1,0,0,0,0,0,0,0,,2,1,0,3,1983,1962,1983,6,1,1,7500,3,,,-2,3,1,2,-2,1,1,2,2,2,4,2,20000,5,5,5,4,5,3,4,3,4,3,3,3,3,5,100,90,100,70,80,90,100,100,100
280,4,1,18,51,84,2015/7/27 15:19,2,1939,1,1,1,2,,,,30000,1,,90,0,1,0,0,0,0,0,0,0,,158,108,4,4,4,2,1,1,1,5,5,1,1,1,4,2,5,5,4,4,4,3,5,5,5,4,4,1,1,1,2,4,5,4,6,4,5,,,,,1,1,2,2,30000,2,3,1,2,0,1,0,0,0,0,0,0,0,,3,1,0,7,1962,,,,,,,,,,1915,1,1,8,1917,3,1,15,2,1,4,2,3500,4,4,3,3,4,3,3,4,3,3,-8,-8,1,5,80,80,80,76,70,70,75,70,75
281,4,1,7,18,39,2015/8/11 10:42,2,1959,1,1,1,6,,4,1978,31200,1,,70,0,0,1,0,0,0,0,0,0,,155,100,5,5,5,2,1,1,1,1,2,5,1,3,4,2,5,2,4,4,2,1,5,5,1,2,3,1,5,6,1,4,6,5,7,4,5,,,,,1,1,2,1,31200,2,3,1,1,0,0,0,1,0,0,0,0,0,,1,0,0,3,1983,1961,1983,4,1,2,0,5,,,-2,9,4,1,-2,4,4,1,2,2,4,2,72000,2,2,-8,-8,4,4,3,3,3,4,-8,-8,1,3,80,80,80,80,80,80,70,80,80
282,4,1,12,32,60,2015/8/4 15:48,1,1993,1,1,1,12,,1,2012,0,2,,180,0,0,0,0,1,0,0,0,0,,174,112,4,4,4,4,1,4,4,3,4,5,4,3,3,3,2,2,2,2,2,2,3,5,1,3,2,4,2,2,6,3,5,4,6,2,6,,,,,1,1,2,2,100000,3,3,2,1,0,0,1,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1968,6,1,9,1969,6,1,1,2,2,4,-8,100000,4,4,4,4,5,-8,4,4,3,3,-8,-8,2,3,80,80,60,80,70,80,60,80,70
283,2,2,13,36,66,2015/9/23 10:40,2,1970,8,-8,1,1,,,,3000,1,,180,0,0,1,0,0,0,0,0,0,,150,80,3,4,4,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,4,1,,,1,4,3,2,4,7,2,,,,,1,2,2,2,13000,4,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,2,3,-2,1965,-2,4,1,1,10000,2,,,-2,4,4,2,-2,1,-8,2,3,1,4,2,50000,4,4,4,4,4,-8,2,-8,-8,-8,-8,-8,1,4,70,60,60,60,60,60,60,60,60
284,5,1,4,7,21,2015/10/3 10:30,1,1941,1,1,1,7,,4,1960,43000,1,,36,0,1,0,0,0,0,0,0,0,,165,145,4,5,5,2,1,3,1,4,5,4,1,1,5,1,1,5,3,5,1,1,5,5,1,3,5,4,2,7,1,4,6,5,7,1,5,,,,,1,1,-1,-1,-2,4,3,3,1,0,1,0,0,0,0,0,0,0,,1,1,0,7,1963,,,,,,,,,,1904,1,1,9,1906,1,1,15,2,1,5,1,43000,4,4,-8,-8,5,5,3,3,-8,-8,-8,4,1,5,90,90,90,80,80,85,100,90,100
285,4,1,21,64,101,2015/7/16 10:24,1,1970,1,1,1,4,,4,1986,20000,1,,120,0,1,0,0,0,0,0,0,0,,168,164,3,4,3,4,1,3,2,1,5,5,4,1,5,2,1,5,2,2,5,5,5,5,1,4,4,2,5,2,2,2,4,3,6,1,5,,,,,1,1,2,2,20000,3,2,1,1,0,1,0,0,0,0,0,0,0,,1,0,1,3,1996,1970,1996,3,1,4,0,5,,,1947,3,1,2,1947,1,1,2,2,2,4,-8,40000,5,5,5,5,5,-8,5,5,5,-8,-8,-8,2,4,60,60,50,60,60,60,60,70,80
286,4,1,1,1,8,2015/9/6 12:03,1,1960,1,1,2,6,,4,1979,26400,1,,27,0,1,0,0,0,0,0,0,0,,175,145,4,4,4,2,1,4,3,2,5,4,4,1,4,4,1,4,4,4,3,2,5,5,2,3,3,3,3,4,3,4,5,3,5,2,1,3,36,1,3,1,1,2,2,70000,2,3,2,2,0,0,1,0,0,0,0,0,0,,1,0,0,3,1985,1959,1985,4,1,2,38400,5,,,1930,4,1,1,1938,4,1,1,3,2,3,3,600000,4,4,4,4,5,5,4,4,4,4,4,4,1,3,60,55,60,70,60,70,70,60,70
287,4,1,26,76,116,2015/10/1 10:06,1,1970,1,1,1,5,,4,1985,100000,1,,90,0,0,0,0,0,0,0,0,1,,170,150,4,4,4,1,2,1,1,1,3,4,3,2,5,4,5,5,4,4,5,1,5,5,2,2,2,2,6,3,1,4,5,3,5,1,1,5,6,1,3,1,1,2,2,150000,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1,3,2004,1980,2004,3,1,1,50000,1,3,1,1945,3,1,2,1955,3,1,2,2,1,4,3,200000,3,3,3,3,3,3,3,3,3,3,3,3,3,4,100,79,86,50,58,96,56,97,90
288,5,2,16,45,76,2015/7/27 14:13,2,1960,1,1,1,1,,,,3000,1,,100,0,0,1,0,0,0,0,0,0,,155,90,5,4,4,1,1,1,1,1,4,1,1,1,5,5,5,5,4,2,5,1,5,5,5,5,3,1,1,3,1,4,1,1,1,1,4,,,,,1,2,2,2,6000,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,4,0,3,1980,1954,1980,3,1,1,3000,3,,,-2,1,1,2,-2,1,1,2,3,2,4,3,200000,5,5,5,5,5,-8,4,-8,3,-8,-8,-8,3,5,80,80,80,80,80,80,80,80,80
289,4,2,22,66,106,2015/7/9 13:11,2,1976,1,1,1,3,,2,,30000,1,,200,0,0,1,0,0,0,0,0,0,,165,140,4,4,4,1,1,1,1,1,3,2,1,1,5,2,5,5,2,2,5,5,5,5,5,4,3,2,1,2,1,2,4,3,4,3,1,3,20,1,3,1,1,2,2,50000,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2,3,1997,1975,1997,3,1,1,20000,1,3,1,1923,1,1,2,1924,1,1,2,2,2,4,2,1.00E+07,4,4,4,4,4,4,3,3,3,-8,-8,-8,1,4,80,80,70,60,60,70,70,70,70
290,4,1,16,46,78,2015/8/1 11:41,2,1943,1,1,4,3,,4,1956,0,1,,150,0,0,0,1,0,0,0,0,0,,165,84,4,4,4,1,1,1,1,1,3,1,1,2,5,2,5,5,4,4,5,5,5,4,5,4,3,2,1,1,1,4,6,4,7,3,4,,,,,1,1,2,2,90000,5,3,1,2,0,1,0,0,0,0,0,0,0,,3,3,0,7,1963,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,2,4,3,90000,4,4,3,3,4,4,3,4,3,3,3,3,2,4,80,80,70,80,75,70,75,70,80
291,4,1,19,57,93,2015/7/19 15:16,2,1951,1,0,8,4,,2,1963,36000,1,,77,0,0,0,1,0,0,0,0,0,,167,160,3,3,3,5,1,5,4,5,5,5,2,1,4,2,1,5,3,2,2,2,5,5,1,4,5,4,6,2,1,2,6,6,6,1,5,,,,,1,1,1,1,96000,2,3,0,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1976,1949,1976,9,4,5,60000,5,,,-2,2,1,16,-2,1,1,16,2,2,4,3,50000,3,2,-8,-8,4,4,3,3,2,2,5,2,1,2,55,55,50,60,60,60,60,80,90
292,4,2,10,27,50,2015/7/29 14:04,1,1987,1,1,1,6,,2,2003,50000,1,,150,0,1,0,0,0,0,0,0,0,,177,200,4,4,4,1,1,1,1,1,1,5,2,4,5,4,5,4,4,4,2,4,5,5,1,5,3,2,3,3,1,1,8,5,8,5,1,1,11,1,4,1,1,2,2,80000,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2008,1986,2008,4,1,1,30000,1,3,1,1965,3,1,9,1968,3,1,9,2,1,4,2,100000,4,4,4,4,4,4,3,4,4,4,-8,4,3,4,60,40,80,80,80,60,60,80,80
293,3,1,16,46,77,2015/7/28 15:05,1,1969,1,1,1,3,,4,1985,60000,1,,90,0,1,0,0,0,0,0,0,0,,165,110,5,4,4,1,1,2,2,1,4,1,1,4,5,4,4,5,3,4,5,3,5,4,5,3,2,2,3,3,1,3,3,2,5,4,3,,,,,1,2,1,2,100000,4,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1991,1968,1991,4,1,1,500000,1,3,1,1943,1,1,1,1946,1,1,1,2,1,4,2,1.00E+08,5,3,3,3,5,5,4,4,4,3,3,3,2,4,70,55,30,60,60,70,70,60,60
294,4,2,22,66,106,2015/7/12 8:00,2,1995,1,1,1,9,,4,2015,20000,2,,240,0,0,0,0,1,0,0,0,0,,160,100,3,5,4,1,3,1,3,2,4,4,4,1,5,3,3,5,5,5,2,5,5,4,1,2,4,2,3,6,6,3,6,4,9,5,5,,,,,1,1,2,2,100000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1,3,2014,1989,2014,7,1,1,50000,1,5,1,1970,3,1,3,1970,3,1,3,2,2,3,-8,500000,4,4,4,5,4,4,2,4,3,-8,-8,-8,1,3,60,80,80,60,80,80,85,90,85
295,4,1,6,12,28,2015/7/30 15:33,1,1933,1,1,1,1,,,,30000,1,,143,0,0,0,1,0,0,0,0,0,,169,120,4,5,5,2,3,1,1,4,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,3,1,2,6,1,4,7,4,7,2,5,,,,,1,1,2,2,60000,2,4,0,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1954,1936,1954,1,1,2,20000,5,,,-2,1,1,2,-2,1,1,2,1,2,4,2,60000,4,4,4,4,4,4,4,4,4,4,-8,4,2,4,80,80,80,80,80,80,80,80,80
296,4,2,13,36,66,2015/9/21 17:23,2,1964,6,1,1,4,,4,-2,2000,1,,200,0,0,1,0,0,0,0,0,0,,150,90,2,3,5,1,1,1,1,1,4,-8,1,2,5,3,5,5,4,4,5,5,5,5,-8,3,4,1,3,5,4,4,6,3,7,1,3,,,,,1,1,2,2,10000,3,4,1,2,0,1,0,0,0,0,0,0,0,,1,2,0,3,1985,1962,1985,6,4,1,10000,3,,,1933,-8,4,1,1934,1,1,2,2,1,5,2,10000,4,4,4,4,5,3,4,4,4,-8,-8,-8,2,4,70,70,70,80,70,80,70,70,70
297,4,1,29,82,125,2015/7/21 10:40,1,1982,1,1,1,3,,4,-2,30000,1,,30,0,0,0,0,0,0,0,0,1,,165,130,5,5,4,1,1,1,1,1,4,2,1,1,5,3,5,5,5,3,5,5,5,5,4,2,2,2,2,3,4,2,5,1,-8,4,1,8,10,1,3,1,1,2,2,30000,4,2,0,2,0,1,0,0,0,0,0,0,0,,1,1,2,3,2006,1987,2006,3,1,1,0,6,,,1960,6,-8,4,1960,1,1,15,3,2,5,2,100000,2,2,3,3,5,3,2,4,2,2,2,2,1,4,60,50,70,60,70,80,60,90,90
298,4,2,2,5,12,2015/8/7 12:03,1,1969,8,1,1,1,,,,1000,1,,30,0,1,0,0,0,0,0,0,0,,150,84,2,3,3,1,1,1,1,1,1,1,1,5,5,3,5,5,3,3,5,5,5,2,5,3,2,1,2,2,1,4,2,2,2,2,3,,,,,1,1,2,2,5000,2,1,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,7,1970,,,,,,,,,,1916,1,1,2,1920,1,1,2,3,1,4,3,20000,4,2,2,2,4,2,2,-8,-8,-8,-8,-8,1,5,-2,80,60,-2,-2,70,-2,-2,-2
299,4,1,27,80,120,2015/7/28 17:37,2,1950,1,1,1,1,,,,0,1,,98.4,0,0,0,1,0,0,1,0,0,,153,90,3,4,3,1,3,1,1,2,3,1,1,2,5,3,5,5,4,4,5,3,5,5,5,1,3,1,,,1,4,3,1,6,1,4,,,,,1,2,1,2,-3,3,2,1,1,0,1,0,0,0,0,0,0,0,,1,2,0,7,1968,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,1,4,-8,12000,3,4,4,3,5,-8,4,-8,4,-8,-8,3,3,3,80,70,70,80,70,80,80,70,70
300,4,1,12,32,59,2015/8/4 16:40,1,1954,1,0,1,6,,4,1973,20000,1,,13,0,0,0,0,0,0,0,0,1,,175,170,4,5,4,5,2,4,3,2,4,3,2,1,4,3,1,5,4,2,2,2,4,5,2,2,1,1,4,2,5,2,4,2,5,3,5,,,,,1,1,1,1,80000,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1982,1957,1982,6,1,5,30000,5,,,-2,3,1,1,-3,3,1,1,3,2,4,3,35000,3,3,-8,-8,4,4,3,3,3,3,-8,3,3,3,80,70,60,70,80,80,80,80,80
301,3,1,6,13,29,2015/8/5 11:04,2,1948,1,1,1,4,,4,1963,10000,1,,120,0,1,1,0,0,0,0,0,0,,150,90,4,3,3,1,1,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,1,2,20,1,4,1,1,2,2,25000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1970,1948,1970,3,1,1,10000,1,2,1,-2,1,1,2,-2,1,1,2,2,2,3,2,50000,3,3,4,3,3,3,3,3,3,3,3,4,3,3,80,80,80,80,80,80,80,80,80
302,3,1,12,32,59,2015/8/8 12:41,2,1983,1,0,1,4,,4,1999,30000,1,,50,0,0,0,0,0,0,0,0,1,,158,100,4,4,4,1,3,2,2,2,3,4,2,2,4,4,4,4,3,4,2,4,4,4,1,2,3,2,5,3,1,2,3,5,-8,5,1,3,16,1,3,1,2,2,2,60000,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,2,3,2003,1980,2003,4,1,1,30000,1,3,1,-2,4,1,1,-2,3,1,15,2,2,3,-8,100000,3,3,3,3,4,4,4,4,3,2,3,3,1,3,60,60,40,60,50,50,70,70,70
303,4,1,19,57,93,2015/7/14 17:12,1,1972,1,1,1,6,,4,-2,30000,1,,80,0,1,0,0,0,0,0,0,0,,170,124,3,4,5,4,1,3,2,1,4,4,4,1,5,4,1,4,3,3,4,1,5,5,1,4,2,4,5,3,2,4,5,5,6,5,1,4,13,1,2,1,1,1,2,50000,3,2,3,2,0,1,0,0,0,0,0,0,0,,0,1,1,3,1997,1972,1997,4,1,4,20000,6,,,1953,3,1,11,1956,3,1,2,2,2,4,2,70000,4,4,4,4,5,5,3,5,3,3,3,3,2,4,60,65,70,70,60,70,80,70,80
304,5,1,16,45,76,2015/7/26 17:24,2,1996,1,1,1,6,,4,2013,20000,2,,100,0,0,0,0,0,1,0,0,0,,162,110,5,5,5,2,2,1,2,1,4,4,1,1,4,3,2,5,3,3,2,3,5,4,1,3,3,2,3,3,2,4,5,5,5,5,1,3,2,1,3,1,2,2,2,50000,4,3,1,1,0,1,0,0,0,0,0,0,0,,0,0,,2,-1,1993,,5,2,1,0,5,,,1977,4,1,12,1977,4,1,12,2,2,4,2,200000,5,5,4,4,5,4,4,4,4,4,-8,-8,2,4,95,95,95,95,80,95,95,95,95
305,5,1,16,46,77,2015/7/26 10:53,2,1987,1,1,1,3,,4,2000,50000,1,,120,0,0,0,0,1,0,0,0,0,,165,110,2,3,4,1,1,2,1,2,5,5,5,1,5,5,3,2,2,2,2,3,5,4,2,4,4,4,2,2,1,1,5,1,10,5,1,1,3,1,1,1,2,1,2,50000,7,2,1,2,0,1,0,0,0,0,0,0,0,,8,0,1,3,2003,1988,2003,5,1,1,20000,1,1,1,1954,3,1,1,1960,3,1,1,3,1,4,2,-2,3,3,3,3,3,3,3,4,4,4,4,4,3,4,20,60,70,60,60,60,70,70,60
306,5,2,17,48,81,2015/7/30 19:21,1,1956,1,1,1,4,,4,1972,40000,1,,240,0,1,0,0,0,0,0,0,0,,165,130,5,5,5,1,1,1,1,1,5,1,1,1,5,5,5,4,4,4,5,5,5,5,5,2,1,1,5,5,1,3,4,4,5,2,1,3,43,2,3,1,1,2,2,40000,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0,3,1982,1956,1982,3,1,1,0,3,,,-2,3,1,2,-2,3,1,2,2,2,4,2,60000,5,5,5,5,5,5,2,5,5,-8,-8,-8,1,5,80,60,60,60,60,60,60,60,60
307,4,1,5,8,24,2015/8/4 9:12,1,1995,1,1,1,12,,1,2014,0,2,,70,0,0,0,0,1,0,0,0,0,,173,110,5,5,5,4,1,2,2,1,5,5,2,1,2,3,5,5,3,2,1,2,4,5,1,4,4,4,7,2,3,4,4,4,5,4,6,,,,,2,2,2,2,100000,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1972,4,1,1,1972,4,1,15,2,2,5,2,100000,4,4,4,4,5,4,2,4,2,3,3,3,1,1,80,80,80,90,90,90,80,70,80
308,5,1,4,7,21,2015/9/23 19:17,2,1977,1,1,3,12,,4,1999,80000,1,,60,0,0,0,0,0,0,0,0,1,,165,110,2,3,2,2,2,2,3,2,2,4,1,3,3,4,1,3,4,4,4,3,4,4,2,2,3,4,2,3,1,4,6,1,10,4,1,3,16,1,2,1,1,2,2,300000,3,4,1,1,0,1,0,0,0,0,0,0,0,,0,1,1,4,-3,1976,2006,13,1,2,200000,1,1,1,1944,7,1,1,1945,7,4,1,1,1,3,2,150000,4,4,3,3,3,3,3,4,3,3,4,4,3,3,90,80,60,70,75,80,70,80,80
309,5,2,10,24,46,2015/7/28 12:05,2,1953,4,0,7,1,,,,24000,1,,150,0,1,1,0,0,0,0,0,0,,160,150,4,4,5,2,1,1,1,3,5,1,1,1,4,2,5,4,3,4,3,3,5,4,5,3,4,1,2,2,6,4,5,5,5,2,5,,,,,1,1,2,2,50000,2,4,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1978,1953,1978,4,4,2,25000,5,,,1932,3,1,2,1925,1,1,2,2,1,4,2,25000,4,4,4,4,4,3,3,3,3,4,4,4,1,5,95,95,95,95,95,95,95,95,95
310,4,2,9,21,43,2015/7/6 18:03,2,1976,1,1,1,4,,2,-2,0,1,,170,0,0,1,0,0,0,0,0,0,,157,120,3,4,4,1,1,1,1,1,5,5,2,1,5,4,5,5,2,4,4,5,5,5,1,5,4,1,1,5,2,4,6,4,6,3,4,,,,,1,1,2,2,20000,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2000,1976,2000,3,1,1,20000,3,,,-2,3,1,2,-2,3,1,2,2,3,4,2,50000,4,5,4,4,5,3,3,4,4,-8,-8,-8,3,5,60,60,60,50,60,60,50,60,50
311,3,2,6,14,30,2015/8/6 11:14,2,1944,1,1,1,2,,,,-1,1,,120,0,0,0,1,0,0,0,0,0,,150,100,2,3,3,1,1,1,1,1,3,1,1,4,5,3,5,5,4,4,5,5,5,4,5,3,2,1,4,3,1,3,5,2,5,1,4,,,,,1,1,2,2,-2,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1964,1937,1964,2,1,1,-1,4,,,-2,1,1,2,-2,1,1,2,2,1,5,-8,-2,4,4,4,3,4,4,3,4,3,-8,-8,2,1,5,80,80,70,80,80,70,90,80,60
312,4,1,27,80,120,2015/7/29 19:45,2,1975,1,1,1,6,,4,1993,0,1,,90,0,1,0,0,0,0,0,0,0,,164,115,4,5,5,2,1,3,1,1,4,3,1,1,5,3,3,5,4,4,2,1,5,4,2,4,4,2,2,5,1,4,5,3,6,2,5,,,,,1,1,2,2,50000,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1996,1973,1996,4,1,2,50000,1,3,1,1945,1,1,16,1946,3,1,1,3,2,3,3,150000,3,3,3,4,2,3,2,3,2,2,1,2,2,4,60,40,50,40,40,30,50,60,50
313,4,2,5,8,24,2015/8/5 9:03,1,1950,1,1,1,4,,4,1967,-3,1,,75,0,0,0,0,1,0,0,0,0,,172,120,3,3,4,1,1,3,1,1,4,1,1,1,4,4,4,3,4,4,4,4,4,4,5,2,2,1,5,5,2,3,3,4,4,3,3,,,,,1,2,2,2,-3,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,-2,1960,-3,3,1,1,-3,3,,,-2,1,1,2,-2,1,1,2,2,2,3,2,4000,4,4,4,3,4,4,4,4,3,3,2,3,1,4,85,60,60,70,60,70,70,70,60
